Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Messurements,Price
1769642,HEART,0.31,VS1,G,EX,EX,VG,N,4.16-4.71×2.76,"1,102.42"
1797318,HEART,0.3,VS1,E,EX,EX,GD,N,4.18-4.66×2.65,"1,103.15"
1787925,HEART,0.31,VS1,D,EX,EX,GD,F,3.98-4.73×2.82,"1,103.42"
1791123,HEART,0.31,VS1,H,EX,EX,VG,N,4.14-4.83×2.72,"1,103.49"
1783849,HEART,0.31,VS1,H,EX,EX,VG,N,4.26-4.67×2.72,"1,103.49"
1797312,HEART,0.3,VVS2,E,VG,EX,GD,F,4.15-4.57×2.64,"1,103.57"
1798684,HEART,0.3,VVS2,H,VG,VG,VG,N,4.24-4.60×2.54,"1,132.50"
1777492,HEART,0.33,VS2,F,EX,EX,VG,N,4.30-4.78×2.69,"1,132.79"
1767913,HEART,0.46,SI1,H,VG,VG,VG,N,4.57-5.41×3.25,"1,133.31"
1794494,HEART,0.3,VVS2,E,EX,VG,GD,N,3.94-4.68×2.76,"1,133.48"
1763961,HEART,0.35,VVS2,G,EX,VG,GD,N,4.36-4.92×2.76,"1,134.18"
1800740,HEART,0.3,VS1,F,VG,EX,VG,N,3.91-4.64×2.79,"1,134.51"
1791126,HEART,0.3,VS2,D,VG,EX,VG,N,4.30-4.62×2.56,"1,134.55"
1775277,HEART,0.4,SI1,H,VG,EX,VG,N,4.59-5.02×2.90,"1,135.04"
1783846,HEART,0.31,VS1,F,EX,EX,GD,N,3.98-4.72×2.78,"1,135.41"
1775283,HEART,0.3,VVS1,E,VG,EX,GD,N,4.25-4.60×2.55,"1,135.51"
1771331,HEART,0.31,VS1,G,EX,EX,EX,N,4.06-4.66×2.77,"1,135.92"
1767915,HEART,0.3,VVS1,D,VG,EX,GD,N,4.00-4.64×2.72,"1,136.10"
1787948,HEART,0.3,VS2,E,EX,EX,VG,N,4.05-4.82×2.83,"1,136.53"
1785215,HEART,0.4,SI2,F,EX,EX,VG,N,4.52-5.14×3.06,"1,137.03"
1767916,HEART,0.3,VVS1,E,VG,VG,GD,N,4.27-4.75×2.61,"1,137.07"
1759341,HEART,0.3,SI1,H,VG,EX,VG,N,4.19-4.71×2.64,808.01
1800796,HEART,0.29,SI1,D,GD,GD,GD,F,4.22-4.57×2.62,808.48
1800755,HEART,0.3,VS1,J,EX,EX,VG,F,4.12-4.69×2.75,808.53
1800790,HEART,0.3,SI2,G,VG,EX,GD,N,4.01-4.68×2.82,809.51
1794501,HEART,0.34,VVS2,J,EX,EX,VG,N,4.21-4.99×2.81,811.49
1772592,HEART,0.31,VS2,I,EX,EX,VG,F,4.09-4.74×2.67,815.8
1785282,HEART,0.3,VS2,I,VG,EX,GD,N,4.19-4.53×2.55,817.66
1800778,HEART,0.33,VS2,J,EX,EX,VG,N,4.37-4.85×2.73,819.3
1795897,HEART,0.33,VS2,J,EX,EX,VG,F,4.35-4.75×2.77,819.3
1741345,HEART,0.31,SI1,F,EX,EX,VG,N,4.09-4.82×2.80,821.61
1766952,HEART,0.3,VS2,I,VG,EX,VG,N,4.00-4.63×2.75,822.22
1785283,HEART,0.3,VS2,I,GD,VG,VG,N,4.20-4.47×2.58,829.28
1700302,HEART,0.29,SI1,F,GD,EX,VG,N,3.87-4.61×2.77,829.54
1771377,HEART,0.3,SI1,F,EX,EX,VG,N,4.17-4.59×2.73,943.9
1771375,HEART,0.3,SI1,F,EX,EX,VG,N,4.00-4.72×2.79,943.9
1771376,HEART,0.3,SI1,F,EX,EX,VG,N,4.09-4.53×2.68,943.9
1778572,HEART,0.31,SI1,G,EX,EX,EX,F,4.01-4.74×2.76,944.2
1771393,HEART,0.29,VS2,F,GD,EX,VG,N,3.89-4.60×2.74,944.29
1787973,HEART,0.3,SI1,F,EX,EX,GD,N,4.17-4.64×2.62,944.42
1785257,HEART,0.31,VS1,G,GD,EX,GD,M,4.32-4.63×2.49,945.76
1771365,HEART,0.3,SI1,D,VG,EX,GD,N,4.01-4.70×2.79,945.89
1800752,HEART,0.3,VS1,I,EX,EX,VG,N,4.06-4.70×2.71,945.96
1789939,HEART,0.3,SI1,E,EX,EX,GD,N,4.03-4.78×2.75,946.4
1787969,HEART,0.3,SI1,E,EX,VG,GD,N,4.17-4.58×2.61,946.4
1781402,HEART,0.3,SI1,H,EX,VG,VG,N,4.13-4.56×2.59,946.42
1729432,HEART,0.4,SI2,H,VG,EX,VG,N,4.49-5.14×2.93,947.09
1771383,HEART,0.3,SI1,H,EX,VG,VG,N,4.09-4.63×2.74,948.46
1795910,HEART,0.31,SI1,G,EX,VG,VG,F,4.30-4.65×2.52,949.41
1800786,HEART,0.3,SI1,G,EX,EX,VG,N,4.09-4.67×2.61,992.57
1787926,HEART,0.31,VS1,D,EX,EX,GD,ST,4.15-4.74×2.82,992.88
1793187,HEART,0.3,VS1,H,EX,VG,VG,N,3.99-4.74×2.70,993.04
1785293,HEART,0.32,SI1,H,EX,VG,VG,N,4.25-4.81×2.74,993.52
1752963,HEART,0.29,VS2,E,VG,VG,GD,F,4.31-4.59×2.52,993.74
1789123,HEART,0.31,SI1,G,EX,EX,VG,N,4.08-4.65×2.76,993.94
1791132,HEART,0.31,SI1,G,EX,EX,VG,N,4.17-4.69×2.76,993.94
1626363,HEART,0.5,SI1,L,EX,EX,VG,F,4.84-5.47×3.16,994.18
1793203,HEART,0.31,VS2,H,VG,VG,GD,N,4.39-4.67×2.57,994.97
1762933,HEART,0.3,VS2,G,EX,VG,VG,N,4.39-4.63×2.55,996.61
1800775,HEART,0.34,VS2,H,GD,VG,GD,N,4.21-4.83×2.94,997.69
1795875,HEART,0.3,VS1,H,EX,EX,GD,F,3.88-4.59×2.73,998.15
1794487,HEART,0.32,VVS1,I,EX,EX,VG,N,4.34-4.74×2.76,998.32
1793205,HEART,0.31,SI1,E,EX,VG,VG,N,4.13-4.67×2.62,998.71
1800750,HEART,0.33,VS1,I,EX,VG,GD,F,4.25-4.71×2.64,999.5
1783858,HEART,0.3,VS2,F,VG,EX,GD,N,4.29-4.54×2.50,"1,042.26"
1756499,HEART,0.3,VS2,E,EX,GD,VG,N,4.18-4.73×2.73,"1,042.80"
1789906,HEART,0.31,VS1,D,EX,EX,GD,M,4.06-4.71×2.73,"1,043.17"
1763977,HEART,0.29,VS2,D,VG,VG,VG,N,4.01-4.74×2.69,"1,043.24"
1762925,HEART,0.32,VVS2,E,VG,EX,GD,N,4.21-4.78×2.69,"1,044.28"
1779839,HEART,0.3,VS2,F,EX,EX,GD,N,4.14-4.62×2.70,"1,044.34"
1799973,HEART,0.49,SI1,K,GD,VG,VG,F,4.89-5.45×2.97,"1,044.37"
1791793,HEART,0.38,VS1,I,EX,VG,VG,N,4.52-4.88×2.81,"1,044.45"
1783868,HEART,0.32,SI1,E,EX,EX,VG,N,4.23-4.70×2.64,"1,044.84"
1767921,HEART,0.3,VVS1,G,EX,EX,GD,N,3.98-4.70×2.74,"1,046.80"
1800037,HEART,0.3,SI1,D,EX,EX,VG,N,4.27-4.65×2.66,"1,047.87"
1795900,HEART,0.3,SI1,D,EX,EX,GD,F,3.98-4.73×2.81,"1,047.87"
1787930,HEART,0.3,VS1,F,VG,VG,GD,N,4.09-4.70×2.78,"1,048.37"
1783859,HEART,0.33,VS2,G,EX,EX,GD,N,4.20-4.86×2.85,"1,050.25"
1795914,HEART,0.3,SI2,F,EX,EX,GD,N,4.01-4.74×2.81,848.6
1800052,HEART,0.3,SI2,F,EX,VG,GD,N,3.98-4.71×2.78,848.6
1785299,HEART,0.31,SI2,F,EX,GD,VG,N,4.05-4.71×2.76,848.8
1793214,HEART,0.3,SI2,E,EX,EX,GD,N,3.97-4.73×2.80,850.12
1767982,HEART,0.3,SI1,G,VG,EX,VG,N,4.30-4.66×2.57,853.18
1763973,HEART,0.3,SI1,F,VG,EX,VG,N,4.04-4.73×2.62,855.14
1771384,HEART,0.37,SI1,I,EX,EX,VG,F,4.55-5.01×2.94,856.42
1791801,HEART,0.3,VS2,I,GD,EX,VG,N,4.29-4.52×2.46,858.18
1800777,HEART,0.31,VS2,I,EX,EX,VG,F,4.24-4.63×2.65,861.93
1791807,HEART,0.3,SI2,E,GD,EX,GD,N,3.88-4.59×2.82,863.25
1786578,HEART,0.3,SI1,F,GD,VG,GD,F,4.14-4.53×2.75,864.27
1789934,HEART,0.3,VS2,I,EX,EX,VG,N,4.05-4.66×2.72,864.27
1767983,HEART,0.3,SI1,G,VG,VG,VG,N,3.94-4.64×2.55,866.31
1674737,HEART,0.29,VS1,G,VG,VG,GD,F,4.04-4.81×2.69,866.33
1800745,HEART,0.33,VS1,G,EX,EX,VG,N,4.31-4.83×2.74,"1,137.81"
1785246,HEART,0.32,VS1,E,EX,EX,GD,N,4.37-4.78×2.76,"1,138.43"
1758231,HEART,0.34,VS2,E,EX,EX,VG,N,4.24-4.96×2.81,"1,138.43"
1777476,HEART,0.3,VVS1,F,EX,EX,VG,N,4.06-4.73×2.68,"1,139.06"
1775305,HEART,0.35,VS2,G,EX,EX,VG,N,4.33-5.00×2.88,"1,139.50"
1774269,HEART,0.32,VVS2,E,EX,VG,GD,N,4.13-4.91×2.87,"1,140.55"
1751865,HEART,0.3,VS1,D,EX,VG,VG,N,4.17-4.63×2.60,"1,141.09"
1781395,HEART,0.33,VS2,F,EX,EX,VG,F,4.27-4.97×2.84,"1,141.12"
1789122,HEART,0.34,VS2,G,EX,EX,VG,N,4.11-4.89×2.85,"1,141.88"
1759329,HEART,0.35,VS2,E,EX,EX,VG,N,4.22-4.93×2.88,"1,142.49"
1785256,HEART,0.31,VS1,G,EX,VG,VG,N,4.27-4.64×2.67,"1,142.78"
1786571,HEART,0.3,VS1,E,VG,EX,VG,N,4.03-4.78×2.86,"1,143.13"
1785269,HEART,0.3,VS2,D,EX,VG,VG,N,3.99-4.74×2.79,"1,143.13"
1800769,HEART,0.3,VS2,E,EX,VG,VG,N,3.99-4.74×2.69,"1,143.64"
1800771,HEART,0.3,VS2,E,EX,EX,VG,N,4.13-4.58×2.69,"1,143.64"
1731601,HEART,0.4,SI1,F,VG,VG,VG,F,4.52-5.20×2.93,"1,114.08"
1625059,HEART,0.51,SI1,I,VG,EX,VG,M,5.04-5.38×3.00,"1,114.81"
1793201,HEART,0.36,VS2,G,EX,EX,VG,F,4.52-4.99×2.81,"1,114.99"
1773521,HEART,0.3,VS1,F,VG,EX,EX,N,3.86-4.64×2.80,"1,115.81"
1800770,HEART,0.3,VS2,E,VG,EX,VG,N,3.93-4.59×2.78,"1,116.82"
1789917,HEART,0.3,VS1,G,EX,EX,VG,N,4.16-4.68×2.67,"1,116.82"
1789106,HEART,0.3,VVS2,H,EX,VG,VG,N,4.24-4.66×2.65,"1,116.82"
1769649,HEART,0.3,VS2,D,EX,EX,VG,N,4.01-4.77×2.80,"1,116.84"
1760556,HEART,0.33,VVS1,G,EX,EX,GD,N,4.17-4.91×2.77,"1,118.31"
1791794,HEART,0.3,VS2,E,EX,EX,VG,N,4.05-4.71×2.80,"1,118.81"
1769622,HEART,0.3,VVS2,F,VG,VG,VG,N,4.16-4.61×2.70,"1,118.85"
1769624,HEART,0.3,VVS2,F,VG,EX,VG,N,4.20-4.66×2.57,"1,118.85"
1765068,HEART,0.3,SI2,D,EX,EX,VG,N,4.14-4.76×2.70,893.71
1791806,HEART,0.3,SI2,D,VG,EX,VG,N,4.24-4.64×2.61,893.71
1800044,HEART,0.3,SI1,E,VG,EX,GD,F,4.19-4.63×2.75,895.21
1767974,HEART,0.3,SI1,D,GD,EX,GD,N,3.87-4.54×2.74,895.73
1800017,HEART,0.35,VS1,I,EX,EX,GD,M,4.53-4.98×2.70,896.41
1795906,HEART,0.3,SI1,F,VG,EX,GD,F,4.26-4.59×2.69,897.27
1791805,HEART,0.3,SI1,G,VG,VG,GD,F,4.23-4.77×2.64,897.74
1783873,HEART,0.3,SI1,F,VG,EX,GD,F,3.93-4.71×2.71,900.77
1769681,HEART,0.29,VS1,F,VG,VG,VG,N,4.17-4.66×2.59,901.16
1750305,HEART,0.3,SI1,E,VG,EX,VG,N,3.88-4.66×2.75,901.78
1791136,HEART,0.31,SI2,E,EX,EX,VG,N,4.04-4.78×2.76,902.26
1767944,HEART,0.31,VS1,I,EX,VG,VG,N,4.01-4.74×2.76,902.81
1593741,HEART,0.5,SI1,K,EX,VG,VG,F,4.95-5.55×3.12,904.35
1766954,HEART,0.3,SI1,D,VG,VG,GD,N,4.04-4.79×2.67,905.91
1791796,HEART,0.3,VS2,F,VG,VG,VG,N,3.91-4.75×2.87,"1,091.99"
1789916,HEART,0.3,VS1,G,EX,VG,VG,N,3.99-4.68×2.74,"1,091.99"
1781393,HEART,0.3,VS1,G,EX,EX,VG,N,4.25-4.62×2.62,"1,091.99"
1789105,HEART,0.3,VVS2,H,VG,EX,VG,N,4.01-4.57×2.76,"1,091.99"
1771271,HEART,0.5,SI2,H,EX,EX,VG,M,4.68-5.48×3.24,"1,092.72"
1797308,HEART,0.3,VVS2,D,GD,VG,FR,N,3.83-4.62×2.73,"1,093.01"
1716650,HEART,0.3,VVS1,D,VG,VG,GD,N,4.09-4.81×2.75,"1,093.02"
1730675,HEART,0.45,SI1,F,VG,VG,GD,M,4.85-5.19×2.92,"1,093.23"
1785280,HEART,0.33,VS2,H,EX,VG,VG,N,4.39-4.74×2.66,"1,093.73"
1798673,HEART,0.3,VVS2,E,VG,EX,GD,F,3.93-4.51×2.69,"1,093.94"
1800029,HEART,0.3,VS2,G,EX,VG,VG,N,4.11-4.63×2.74,"1,093.95"
1800016,HEART,0.3,VS1,H,EX,VG,VG,N,4.04-4.72×2.78,"1,093.95"
1800015,HEART,0.3,VS1,H,EX,VG,VG,N,4.04-4.79×2.79,"1,093.95"
1800003,HEART,0.3,VS1,E,EX,EX,GD,N,4.02-4.75×2.68,"1,094.00"
1775276,HEART,0.41,VS2,I,VG,EX,VG,N,4.37-5.22×3.14,"1,055.84"
1800737,HEART,0.3,VS1,E,GD,EX,GD,F,4.16-4.61×2.49,"1,055.95"
1800041,HEART,0.3,SI1,D,EX,EX,VG,N,4.14-4.62×2.59,"1,056.49"
1787946,HEART,0.3,VS2,E,EX,EX,GD,N,4.08-4.79×2.72,"1,057.50"
1771319,HEART,0.31,VVS2,G,VG,EX,VG,N,4.13-4.76×2.73,"1,058.38"
1785259,HEART,0.3,VS1,G,EX,VG,GD,N,4.07-4.65×2.61,"1,058.99"
1789912,HEART,0.3,VS1,E,EX,VG,GD,N,4.16-4.74×2.67,"1,060.00"
1785235,HEART,0.3,VVS2,F,EX,VG,GD,N,4.01-4.64×2.74,"1,060.48"
1651236,HEART,0.5,SI1,K,VG,GD,VG,N,4.77-5.51×3.07,"1,062.49"
1791130,HEART,0.3,VS2,G,VG,VG,VG,N,4.21-4.51×2.50,"1,063.04"
1800746,HEART,0.33,VS1,G,EX,VG,GD,F,4.07-4.84×2.82,"1,063.09"
1779835,HEART,0.3,VS1,H,EX,EX,VG,N,4.20-4.70×2.68,"1,063.53"
1791124,HEART,0.31,VS1,H,EX,VG,GD,N,4.20-4.73×2.77,"1,063.67"
1769660,HEART,0.31,VS2,F,EX,EX,VG,N,4.02-4.78×2.70,"1,063.69"
1751869,HEART,0.31,VS1,G,EX,EX,VG,N,4.28-4.66×2.64,"1,063.69"
1785260,HEART,0.3,VS1,G,VG,GD,GD,F,3.85-4.63×2.77,975.81
1490932,HEART,0.27,VVS2,G,EX,VG,VG,N,3.94-4.46×2.64,975.86
1785261,HEART,0.39,VS1,H,GD,VG,GD,M,4.69-5.00×2.69,976.75
1791800,HEART,0.3,VS2,G,GD,VG,VG,N,4.18-4.63×2.55,977.39
1800049,HEART,0.3,SI1,G,VG,EX,VG,N,3.84-4.60×2.72,978.37
1800782,HEART,0.31,SI1,E,EX,EX,VG,F,4.23-4.69×2.62,979.25
1789920,HEART,0.33,VS1,I,EX,EX,VG,F,4.23-4.95×2.89,979.42
1787960,HEART,0.31,VS2,H,VG,VG,GD,N,3.96-4.76×2.87,979.81
1775313,HEART,0.3,SI1,D,VG,EX,VG,N,3.95-4.61×2.78,979.95
1785287,HEART,0.3,SI1,F,EX,EX,VG,N,4.08-4.68×2.73,981.38
1785288,HEART,0.3,SI1,F,EX,EX,VG,N,4.20-4.74×2.66,981.38
1777480,HEART,0.3,VVS1,H,EX,EX,GD,N,4.16-4.54×2.66,983.93
1787967,HEART,0.3,SI1,D,VG,EX,VG,N,3.93-4.58×2.76,984.43
1781400,HEART,0.39,SI1,G,VG,EX,VG,F,4.61-5.19×2.89,984.66
1787957,HEART,0.3,VS2,G,VG,EX,GD,N,3.89-4.68×2.82,985.51
1787992,MARQUISE,0.59,SI1,D,VG,EX,VG,N,8.09-4.48×2.70,"1,967.26"
1733853,MARQUISE,0.53,VVS1,E,EX,EX,VG,M,9.12-4.15×2.44,"1,968.43"
1671998,MARQUISE,0.5,VS2,F,EX,EX,EX,N,8.01-4.13×2.60,"1,973.69"
1643611,MARQUISE,0.5,VVS1,D,EX,EX,VG,M,7.78-4.27×2.63,"1,974.76"
1763984,MARQUISE,0.52,VS1,D,EX,EX,VG,M,8.56-4.23×2.48,"1,983.20"
1671997,MARQUISE,0.5,VS2,D,EX,EX,VG,N,8.71-3.93×2.43,"1,984.06"
1777517,MARQUISE,0.5,VVS2,D,GD,EX,VG,F,7.41-4.12×2.71,"1,986.00"
1789130,MARQUISE,0.5,VVS1,G,VG,VG,GD,N,8.80-4.06×2.33,"1,986.70"
212115-178,MARQUISE,1.0,SI2,M,VG,EX,VG,F,9.19-5.21×3.26,"1,987.62"
1776350,MARQUISE,0.5,VS2,F,EX,EX,VG,N,8.38-4.04×2.49,"1,989.27"
1665949,MARQUISE,0.5,VS2,E,EX,EX,EX,N,8.43-4.10×2.47,"1,989.32"
1660315,MARQUISE,0.53,VS2,F,EX,VG,VG,N,8.54-4.28×2.49,"1,999.88"
1743983,MARQUISE,0.92,VS1,L,EX,EX,EX,F,9.80-5.13×3.00,"2,000.39"
1754876,MARQUISE,0.52,VVS1,D,EX,EX,VG,M,8.49-4.26×2.43,"2,004.48"
1774292,MARQUISE,0.53,VVS2,G,EX,VG,VG,N,8.83-4.11×2.50,"2,006.69"
1777519,MARQUISE,0.5,VVS2,E,EX,EX,VG,M,7.60-4.17×2.63,"2,006.89"
1777526,MARQUISE,0.5,VS1,D,EX,VG,GD,N,8.83-4.01×2.30,"2,007.94"
1616635,MARQUISE,0.52,VVS2,E,EX,EX,VG,F,7.82-4.34×2.70,"2,008.37"
1787991,MARQUISE,0.5,VS2,D,EX,EX,EX,F,8.82-4.03×2.33,"2,010.47"
1776342,MARQUISE,0.53,VS1,G,EX,EX,VG,N,8.05-4.35×2.59,"2,011.25"
1654248,MARQUISE,0.5,VVS1,G,EX,VG,VG,N,7.93-4.16×2.51,"2,016.12"
1771409,MARQUISE,0.51,VVS1,F,EX,EX,GD,M,8.33-4.35×2.52,"2,018.08"
1776351,MARQUISE,0.5,VS2,G,EX,VG,VG,N,7.86-4.19×2.56,"2,019.55"
1668301,MARQUISE,0.59,SI1,D,EX,EX,VG,F,9.26-4.13×2.50,"2,021.84"
1755627,MARQUISE,0.57,VVS2,E,EX,EX,VG,ST,9.10-4.27×2.48,"2,024.03"
1646136,MARQUISE,0.59,VS2,D,EX,EX,VG,ST,9.08-4.39×2.52,"2,025.02"
1793245,MARQUISE,0.35,VS2,F,VG,EX,GD,N,7.65-3.49×2.15,"1,024.19"
1795947,MARQUISE,0.3,VS2,D,EX,EX,VG,N,7.38-3.30×2.15,"1,027.54"
1777551,MARQUISE,0.3,VS1,D,EX,EX,VG,N,7.50-3.42×1.92,"1,028.53"
1773545,MARQUISE,0.32,VS1,F,EX,EX,VG,N,6.81-3.73×2.21,"1,029.14"
1769709,MARQUISE,0.32,VS2,D,EX,VG,VG,N,7.68-3.54×2.03,"1,029.21"
1668303,MARQUISE,0.5,SI1,K,EX,EX,EX,N,8.81-4.06×2.36,"1,029.67"
1750328,MARQUISE,0.4,SI1,H,EX,EX,VG,F,7.88-3.87×2.23,"1,030.22"
1789144,MARQUISE,0.3,VS2,D,EX,VG,VG,N,6.66-3.56×2.11,"1,032.64"
1789957,MARQUISE,0.3,VS2,D,EX,EX,VG,N,7.44-3.41×2.14,"1,032.64"
1791165,MARQUISE,0.36,VS1,F,EX,VG,VG,F,6.88-3.79×2.27,"1,032.86"
1782813,MARQUISE,0.3,VS1,D,EX,EX,VG,F,7.08-3.52×2.07,"1,035.13"
1769699,MARQUISE,0.3,VVS1,D,EX,EX,VG,ST,6.97-3.42×2.09,"1,038.27"
1667285,MARQUISE,0.59,SI2,L,VG,VG,VG,N,8.50-4.35×2.62,"1,039.49"
1795945,MARQUISE,0.31,VS2,D,EX,VG,VG,N,7.60-3.44×1.96,"1,041.16"
1795943,MARQUISE,0.3,VS1,D,VG,VG,VG,N,6.55-3.61×2.12,"1,044.25"
1747974,MARQUISE,0.35,VVS1,H,EX,EX,VG,N,7.69-3.51×2.19,869.83
1772611,MARQUISE,0.31,VS1,H,EX,VG,GD,N,7.31-3.44×2.13,875.07
1775345,MARQUISE,0.31,SI1,E,EX,VG,GD,F,7.60-3.44×1.99,877.65
1777560,MARQUISE,0.31,SI2,D,EX,EX,VG,N,7.56-3.37×2.06,882.37
1800104,MARQUISE,0.3,SI2,D,EX,EX,VG,F,7.04-3.57×2.08,882.52
1779873,MARQUISE,0.3,SI1,D,GD,VG,GD,N,6.50-3.63×2.05,884.61
1789140,MARQUISE,0.3,VVS1,I,EX,VG,VG,N,6.81-3.56×2.08,886.62
1761722,MARQUISE,0.3,VS2,F,EX,EX,VG,N,6.44-3.57×2.24,890.14
1781422,MARQUISE,0.3,SI1,D,GD,EX,VG,N,6.57-3.43×2.16,890.14
1777555,MARQUISE,0.3,VS2,F,EX,EX,VG,F,7.43-3.49×2.04,891.17
1771439,MARQUISE,0.31,SI2,D,EX,EX,VG,N,7.62-3.48×1.98,891.8
1775340,MARQUISE,0.35,VS1,F,VG,VG,GD,N,7.52-3.80×2.15,"1,008.24"
1773547,MARQUISE,0.32,VS2,D,EX,EX,GD,N,6.96-3.62×2.25,"1,010.30"
1639716,MARQUISE,0.5,VVS1,K,EX,EX,VG,N,8.45-4.11×2.44,"1,010.70"
1769706,MARQUISE,0.3,VS1,D,EX,EX,VG,N,7.00-3.49×2.18,"1,010.79"
1778614,MARQUISE,0.3,VS2,D,EX,EX,VG,N,6.68-3.70×2.22,"1,011.84"
1795950,MARQUISE,0.38,SI1,D,EX,VG,GD,F,8.26-3.77×2.18,"1,012.36"
1800095,MARQUISE,0.31,VS2,E,EX,EX,VG,N,7.58-3.38×2.00,"1,013.39"
1778605,MARQUISE,0.4,SI1,H,GD,VG,VG,N,7.94-3.62×2.23,"1,014.76"
1795940,MARQUISE,0.32,VVS2,G,EX,EX,VG,N,7.82-3.54×2.03,"1,015.71"
1800806,MARQUISE,0.32,VS2,G,EX,EX,EX,N,7.48-3.54×2.05,"1,016.72"
1768002,MARQUISE,0.34,SI1,D,EX,EX,VG,N,7.73-3.55×2.21,"1,017.77"
1790107,OVAL,0.32,SI2,FANCY,EX,VG,GD,M,5.25-3.55×2.27,962.08
1777665,OVAL,0.3,VS2,F,VG,VG,VG,N,5.40-3.71×2.26,962.18
1740333,OVAL,0.32,VS2,D,EX,VG,GD,F,6.02-3.85×2.21,962.62
1781606,OVAL,0.31,VVS2,G,EX,VG,GD,N,5.90-3.70×2.29,963.03
1666055,OVAL,0.65,VS1,N,EX,EX,VG,M,7.31-4.65×2.88,963.92
1796057,OVAL,0.3,VS2,E,EX,EX,VG,M,5.36-3.77×2.37,964.69
1789195,OVAL,0.35,VS1,I,EX,EX,VG,N,5.80-3.98×2.34,966.24
1777666,OVAL,0.38,SI1,E,EX,EX,VG,N,5.93-3.97×2.46,967.36
1789988,OVAL,0.3,VS2,D,VG,EX,VG,F,5.10-3.78×2.35,967.71
1778713,OVAL,0.4,SI2,G,EX,VG,GD,N,6.22-4.22×2.44,968.78
1773564,OVAL,0.4,VS2,J,EX,EX,VG,N,6.14-4.14×2.52,969.43
1791217,OVAL,0.3,VS2,E,EX,VG,GD,N,5.80-3.73×2.21,969.79
1783961,OVAL,0.3,VS1,F,EX,EX,VG,F,5.31-3.84×2.37,969.79
1783955,OVAL,0.3,VVS1,H,VG,EX,VG,N,5.82-3.72×2.20,969.79
1800874,OVAL,0.3,SI1,E,EX,EX,VG,N,5.88-3.69×2.16,919.06
1791846,OVAL,0.31,VVS2,H,EX,EX,GD,N,5.23-3.82×2.40,920.12
1796060,OVAL,0.31,SI1,E,EX,EX,VG,F,5.40-3.76×2.34,921.66
1755761,OVAL,0.3,VS2,G,EX,EX,VG,N,5.07-3.77×2.35,922.64
1790108,OVAL,0.36,I2,FANCY,EX,VG,FR,F,5.04-3.77×2.59,922.67
1790102,OVAL,0.3,VVS2,FANCY,EX,VG,FR,F,5.34-3.76×2.10,923.08
1791220,OVAL,0.3,SI1,E,EX,EX,VG,N,5.21-3.87×2.35,923.11
1631500,OVAL,0.51,VS1,L,EX,EX,EX,N,6.12-4.55×2.81,977.2
1652998,OVAL,0.5,SI2,I,VG,VG,VG,ST,5.96-4.42×2.79,977.78
1623620,OVAL,0.59,VS2,L,EX,EX,VG,M,6.61-4.77×2.87,981.36
1793287,OVAL,0.3,VVS2,E,EX,GD,GD,N,5.61-3.84×1.96,981.38
1773565,OVAL,0.4,SI2,G,EX,EX,VG,N,5.78-4.12×2.60,981.55
1785462,OVAL,0.33,VS1,H,EX,EX,VG,F,5.61-4.02×2.35,981.64
1791851,OVAL,0.31,VS2,G,EX,VG,VG,F,5.81-3.70×2.23,982.43
1660413,OVAL,0.5,VVS2,K,EX,EX,VG,ST,6.24-4.62×2.73,983.02
1631448,OVAL,0.81,SI2,M,EX,EX,EX,ST,7.61-5.09×3.07,983.07
1798765,OVAL,0.3,VVS2,E,VG,EX,GD,N,5.86-3.68×2.12,984.43
1742069,OVAL,0.31,VS1,D,EX,EX,VG,F,5.35-3.98×2.43,984.49
1786651,OVAL,0.33,VS1,G,EX,VG,VG,M,5.95-3.89×2.28,984.98
1764032,OVAL,0.4,SI2,H,EX,EX,VG,N,5.68-4.24×2.47,986.28
1755748,OVAL,0.4,SI1,K,EX,VG,VG,F,6.18-4.15×2.47,764.56
1652951,OVAL,0.5,VS2,L,EX,GD,GD,F,6.58-4.44×2.67,765.12
1625323,OVAL,0.5,I1,L,EX,EX,VG,M,6.69-4.35×2.69,765.12
1789186,OVAL,0.4,SI1,K,VG,VG,GD,N,6.31-4.04×2.36,766.58
1664660,OVAL,0.5,VS2,M,VG,EX,GD,ST,6.56-4.44×2.64,770.27
1775464,OVAL,0.4,VS1,L,EX,EX,VG,N,5.97-4.05×2.51,772.67
1626474,OVAL,0.5,SI1,M,EX,EX,VG,N,6.11-4.47×2.81,776.32
1589667,OVAL,0.5,SI2,L,VG,EX,VG,N,6.29-4.31×2.74,778.97
1789987,OVAL,0.3,VS1,I,VG,GD,GD,N,5.58-3.65×2.15,788.23
1796043,OVAL,0.4,SI1,K,EX,VG,GD,N,6.47-4.13×2.39,788.89
1790103,OVAL,0.35,VS1,FANCY,GD,VG,GD,M,5.19-3.94×2.28,792.86
1791207,OVAL,0.43,VS1,L,EX,GD,GD,N,6.11-4.35×2.57,798.73
1783969,OVAL,0.3,SI2,D,VG,EX,GD,M,5.12-3.85×2.42,798.86
1778709,OVAL,0.4,VS2,K,EX,EX,VG,F,5.69-4.24×2.62,803.8
1651541,OVAL,0.58,SI2,I,EX,EX,VG,M,6.96-4.62×2.78,"1,177.26"
1793294,OVAL,0.34,VS2,D,EX,EX,VG,N,5.95-3.85×2.30,"1,177.54"
